latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.13262,110.45358,325.11,0.5,0.49,2026-01-18,0636,SNPP,SNPP,n,2,270.37,15.38,D,0
-2.12596,110.46648,328.14,0.5,0.49,2026-01-18,0636,SNPP,SNPP,n,2,270.71,4.58,D,0
-2.12667,110.46196,334.41,0.5,0.49,2026-01-18,0636,SNPP,SNPP,n,2,269.53,4.58,D,0
-2.12738,110.45742,327.84,0.5,0.49,2026-01-18,0636,SNPP,SNPP,n,2,268.33,5.3,D,0
-1.60615,113.43481,367,0.41,0.6,2026-01-18,0636,SNPP,SNPP,h,2,290.29,13.55,D,0
-1.87843,111.40872,341.21,0.59,0.53,2026-01-18,0636,SNPP,SNPP,n,2,289.53,8.99,D,0
-1.88122,111.40597,334.41,0.59,0.53,2026-01-18,0636,SNPP,SNPP,n,2,290.42,3.19,D,0
-1.87637,111.4052,327.62,0.59,0.53,2026-01-18,0636,SNPP,SNPP,n,2,284.89,3.19,D,0
-1.56483,112.53316,356.34,0.35,0.57,2026-01-18,0636,SNPP,SNPP,l,2,283.61,8.99,D,0
-1.55915,112.53488,336.2,0.35,0.57,2026-01-18,0636,SNPP,SNPP,n,2,284.87,8.99,D,0
-1.55866,112.53799,356.84,0.35,0.57,2026-01-18,0636,SNPP,SNPP,l,2,285.77,15.76,D,0
-1.76804,111.06778,349.38,0.56,0.51,2026-01-18,0636,SNPP,SNPP,n,2,282.77,15.76,D,0
-1.39111,112.95415,335.42,0.38,0.59,2026-01-18,0636,SNPP,SNPP,n,2,293.34,4.13,D,0
-1.28336,113.37859,328.16,0.41,0.61,2026-01-18,0636,SNPP,SNPP,n,2,289.31,2.09,D,0
-1.3199,113.01439,326,0.39,0.59,2026-01-18,0636,SNPP,SNPP,n,2,292.32,4.57,D,0
-2.43587,106.03838,329.13,0.42,0.38,2026-01-18,0636,SNPP,SNPP,n,2,286,1.26,D,0
-1.35882,112.74226,367,0.37,0.58,2026-01-18,0636,SNPP,SNPP,h,2,293.97,13.03,D,0
-1.35155,112.68611,355.92,0.37,0.58,2026-01-18,0636,SNPP,SNPP,n,2,292.57,6.71,D,0
-1.62965,110.9596,326.94,0.55,0.51,2026-01-18,0636,SNPP,SNPP,n,2,275.77,4.38,D,0
-1.36168,112.74118,352.5,0.37,0.58,2026-01-18,0636,SNPP,SNPP,n,2,292.94,6.95,D,0
-1.35632,112.74033,337.55,0.37,0.58,2026-01-18,0636,SNPP,SNPP,n,2,291.79,6.95,D,0
-1.35347,112.68828,327.73,0.37,0.58,2026-01-18,0636,SNPP,SNPP,n,2,291.27,2.93,D,0
-1.35399,112.68499,339.75,0.37,0.58,2026-01-18,0636,SNPP,SNPP,n,2,291.36,2.93,D,0
-1.32468,112.80153,346.63,0.37,0.58,2026-01-18,0636,SNPP,SNPP,n,2,291.22,4.71,D,0
-2.3689,105.93139,332.53,0.42,0.38,2026-01-18,0636,SNPP,SNPP,n,2,287.7,3.52,D,0
-1.05092,112.59067,336.14,0.36,0.58,2026-01-18,0636,SNPP,SNPP,n,2,276.08,7.52,D,0
-1.05146,112.58738,357.56,0.36,0.58,2026-01-18,0636,SNPP,SNPP,l,2,276.2,7.52,D,0
-1.04822,112.58965,351.87,0.36,0.58,2026-01-18,0636,SNPP,SNPP,n,2,277.31,7.74,D,0
-1.04874,112.58632,357.8,0.36,0.58,2026-01-18,0636,SNPP,SNPP,l,2,276.69,7.74,D,0
-2.00037,105.72156,336.33,0.41,0.37,2026-01-18,0636,SNPP,SNPP,n,2,276.11,7.3,D,0
-1.98522,105.36546,333.1,0.4,0.37,2026-01-18,0636,SNPP,SNPP,n,2,277.86,2.18,D,0
-2.38945,101.23329,347.86,0.44,0.38,2026-01-18,0636,SNPP,SNPP,n,2,300.59,28.95,D,0
-1.01455,110.00616,337.1,0.49,0.48,2026-01-18,0636,SNPP,SNPP,n,2,278.23,4.9,D,0
-2.35692,101.21341,350.86,0.44,0.38,2026-01-18,0636,SNPP,SNPP,n,2,299.43,11.49,D,0
-2.2534,101.18198,337.66,0.44,0.38,2026-01-18,0636,SNPP,SNPP,n,2,297.02,2.97,D,0
-0.58135,111.81004,327.59,0.33,0.55,2026-01-18,0636,SNPP,SNPP,n,2,291.28,2.14,D,0
-2.2174,101.18111,344.71,0.44,0.38,2026-01-18,0636,SNPP,SNPP,n,2,293.49,4.81,D,0
-0.43577,111.72499,339.75,0.32,0.55,2026-01-18,0636,SNPP,SNPP,n,2,294.94,2.7,D,0
-0.43744,111.7259,328.35,0.33,0.55,2026-01-18,0636,SNPP,SNPP,n,2,294.75,2.98,D,0
0.30145,116.31274,328.42,0.68,0.74,2026-01-18,0636,SNPP,SNPP,n,2,290.66,5.02,D,0
-0.55476,110.37395,333.27,0.52,0.5,2026-01-18,0636,SNPP,SNPP,n,2,291.34,4.5,D,0
-0.28761,110.23262,332.28,0.52,0.5,2026-01-18,0636,SNPP,SNPP,n,2,277.78,4.11,D,0
-0.343,109.53172,341.63,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,299.61,18.95,D,0
-0.34364,109.5275,353.12,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,300.99,18.95,D,0
-0.24261,110.16055,338.93,0.51,0.5,2026-01-18,0636,SNPP,SNPP,n,2,279.64,5.68,D,0
-0.33927,109.52682,343.98,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,299.34,18.95,D,0
-0.23804,110.15984,353.6,0.51,0.5,2026-01-18,0636,SNPP,SNPP,n,2,282.28,25.65,D,0
-0.21766,109.96094,330.27,0.5,0.49,2026-01-18,0636,SNPP,SNPP,l,2,304.72,7.49,D,0
-0.06695,110.73591,330.53,0.56,0.52,2026-01-18,0636,SNPP,SNPP,n,2,292.65,24.73,D,0
-0.06776,110.73079,332.78,0.56,0.52,2026-01-18,0636,SNPP,SNPP,n,2,296.08,24.73,D,0
-0.06778,110.73268,348.64,0.56,0.52,2026-01-18,0636,SNPP,SNPP,n,2,295.67,41.93,D,0
0.10459,111.66751,367,0.33,0.55,2026-01-18,0636,SNPP,SNPP,h,2,296.5,6.39,D,0
-0.04145,110.71316,350.23,0.56,0.52,2026-01-18,0636,SNPP,SNPP,n,2,295.8,12.87,D,0
-0.25518,109.31599,335,0.45,0.47,2026-01-18,0636,SNPP,SNPP,n,2,296.35,4.69,D,0
-0.03668,110.71248,347.03,0.56,0.52,2026-01-18,0636,SNPP,SNPP,n,2,295,9.43,D,0
-0.21536,109.40209,344.56,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,301.23,7.54,D,0
-0.21907,109.2362,335.23,0.45,0.47,2026-01-18,0636,SNPP,SNPP,n,2,293.17,6.81,D,0
-0.2197,109.23219,337.45,0.44,0.46,2026-01-18,0636,SNPP,SNPP,n,2,291.64,6.81,D,0
-0.1867,109.41476,340.62,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,297.96,5.88,D,0
-0.18735,109.41062,336.92,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,299.45,5.88,D,0
1.02835,117.03341,349.52,0.78,0.78,2026-01-18,0636,SNPP,SNPP,n,2,290.57,11.19,D,0
1.03562,117.03239,340.58,0.78,0.78,2026-01-18,0636,SNPP,SNPP,n,2,290.05,9.92,D,0
1.07711,117.15244,333.55,0.8,0.78,2026-01-18,0636,SNPP,SNPP,n,2,289.87,7.45,D,0
1.07554,117.14265,332.36,0.79,0.78,2026-01-18,0636,SNPP,SNPP,n,2,289.59,7.45,D,0
-0.18136,109.28002,334.87,0.45,0.47,2026-01-18,0636,SNPP,SNPP,n,2,296.14,5.95,D,0
-0.18346,109.28149,337.23,0.45,0.47,2026-01-18,0636,SNPP,SNPP,n,2,296.69,6.02,D,0
-0.16129,109.31136,332.08,0.45,0.47,2026-01-18,0636,SNPP,SNPP,n,2,300.96,4.76,D,0
-0.1414,109.3839,331.05,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,296.89,1.71,D,0
1.03021,117.03506,332.14,0.78,0.78,2026-01-18,0636,SNPP,SNPP,n,2,289.66,11.28,D,0
1.02912,117.02794,351.19,0.78,0.78,2026-01-18,0636,SNPP,SNPP,n,2,290.12,11.28,D,0
-0.11616,109.49075,349.32,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,298.42,6.59,D,0
1.07671,117.14448,349.27,0.8,0.78,2026-01-18,0636,SNPP,SNPP,n,2,290.22,12.12,D,0
-0.12412,109.35181,338.92,0.45,0.47,2026-01-18,0636,SNPP,SNPP,n,2,297.13,2.83,D,0
0.00731,110.1744,349.62,0.52,0.5,2026-01-18,0636,SNPP,SNPP,n,2,299.19,41.17,D,0
-0.09363,109.49162,343.23,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,297.52,4.67,D,0
-0.09881,109.45816,329.68,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,297.51,3.22,D,0
-0.11492,109.32533,332.83,0.45,0.47,2026-01-18,0636,SNPP,SNPP,n,2,297.26,4,D,0
-0.11186,109.31651,332.36,0.45,0.47,2026-01-18,0636,SNPP,SNPP,n,2,298.87,4.45,D,0
-0.10627,109.32403,329.93,0.45,0.47,2026-01-18,0636,SNPP,SNPP,n,2,297.46,4.79,D,0
0.10171,110.59699,342.97,0.55,0.51,2026-01-18,0636,SNPP,SNPP,n,2,299.76,42.23,D,0
0.10646,110.59634,348.01,0.55,0.51,2026-01-18,0636,SNPP,SNPP,n,2,295.8,42.23,D,0
-0.08463,109.3208,337.34,0.45,0.47,2026-01-18,0636,SNPP,SNPP,n,2,297.04,7.59,D,0
0.04686,110.09711,355.23,0.51,0.5,2026-01-18,0636,SNPP,SNPP,n,2,296.45,19.29,D,0
0.05143,110.09637,357.59,0.51,0.5,2026-01-18,0636,SNPP,SNPP,n,2,295.34,15.9,D,0
0.05706,110.04357,342.43,0.51,0.49,2026-01-18,0636,SNPP,SNPP,n,2,297.12,14.78,D,0
0.01834,109.80067,330.28,0.49,0.48,2026-01-18,0636,SNPP,SNPP,n,2,294.51,3.45,D,0
0.0466,110.09814,343.98,0.51,0.5,2026-01-18,0636,SNPP,SNPP,n,2,295.92,24.08,D,0
0.05116,110.09737,346.18,0.51,0.5,2026-01-18,0636,SNPP,SNPP,n,2,295.92,24.08,D,0
0.05718,110.04443,340.65,0.51,0.49,2026-01-18,0636,SNPP,SNPP,n,2,296.36,13.69,D,0
0.05648,110.0398,342.11,0.51,0.49,2026-01-18,0636,SNPP,SNPP,n,2,291.6,7.93,D,0
0.07895,110.06477,354.45,0.51,0.49,2026-01-18,0636,SNPP,SNPP,n,2,293.57,21.73,D,0
0.10564,110.056,339.63,0.51,0.49,2026-01-18,0636,SNPP,SNPP,n,2,288.12,6.99,D,0
0.32835,111.42628,344.84,0.32,0.54,2026-01-18,0636,SNPP,SNPP,n,2,295.45,3.21,D,0
0.04116,109.35236,353.12,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,290.13,14.6,D,0
0.04234,109.35252,350.04,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,288.65,13.82,D,0
0.07606,109.42822,332.74,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,291.4,4.72,D,0
0.07542,109.42403,341.19,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,291.51,4.72,D,0
0.1517,109.42552,332.57,0.46,0.47,2026-01-18,0636,SNPP,SNPP,n,2,287.77,3.73,D,0
0.14063,109.27053,341.27,0.45,0.47,2026-01-18,0636,SNPP,SNPP,n,2,282.13,9.35,D,0
0.21797,109.56681,338.12,0.48,0.48,2026-01-18,0637,SNPP,SNPP,n,2,286.31,15.99,D,0
0.21734,109.56273,335.87,0.48,0.48,2026-01-18,0637,SNPP,SNPP,n,2,287.37,8.44,D,0
0.2218,109.56232,337.05,0.48,0.48,2026-01-18,0637,SNPP,SNPP,n,2,284.58,8.44,D,0
0.24682,109.69622,352.28,0.49,0.48,2026-01-18,0637,SNPP,SNPP,n,2,289.1,14.15,D,0
0.25128,109.69551,355.95,0.49,0.48,2026-01-18,0637,SNPP,SNPP,n,2,288.04,14.15,D,0
0.21486,109.42889,332.55,0.47,0.47,2026-01-18,0637,SNPP,SNPP,n,2,282,3.51,D,0
0.74434,112.42825,329.66,0.38,0.59,2026-01-18,0637,SNPP,SNPP,n,2,292.56,2.1,D,0
0.39545,110.05551,337.74,0.52,0.5,2026-01-18,0637,SNPP,SNPP,n,2,266.48,6.9,D,0
0.57024,110.75141,332.79,0.58,0.52,2026-01-18,0637,SNPP,SNPP,n,2,284.29,3.97,D,0
0.5759,110.75602,350.65,0.58,0.52,2026-01-18,0637,SNPP,SNPP,n,2,290.37,32.96,D,0
0.57506,110.75069,340.69,0.58,0.52,2026-01-18,0637,SNPP,SNPP,n,2,289.35,10.79,D,0
0.57461,110.75833,340.93,0.58,0.52,2026-01-18,0637,SNPP,SNPP,n,2,290.57,22.54,D,0
0.57382,110.75298,353.33,0.58,0.52,2026-01-18,0637,SNPP,SNPP,n,2,290.63,31.77,D,0
-0.82732,101.34172,333.78,0.42,0.38,2026-01-18,0637,SNPP,SNPP,n,2,285.91,13.85,D,0
0.57115,110.47527,334.77,0.55,0.51,2026-01-18,0637,SNPP,SNPP,n,2,283.45,5.93,D,0
0.60594,110.08881,341.99,0.52,0.5,2026-01-18,0637,SNPP,SNPP,n,2,293.91,7.01,D,0
0.76706,111.02435,331.48,0.61,0.53,2026-01-18,0637,SNPP,SNPP,n,2,293.08,2.59,D,0
0.89176,111.81013,367,0.35,0.56,2026-01-18,0637,SNPP,SNPP,h,2,298.4,33.18,D,0
0.772,111.02368,335.47,0.61,0.53,2026-01-18,0637,SNPP,SNPP,n,2,294.48,4.71,D,0
0.53217,109.21746,336.54,0.46,0.47,2026-01-18,0637,SNPP,SNPP,n,2,287.39,23,D,0
0.53715,109.22093,344.86,0.46,0.47,2026-01-18,0637,SNPP,SNPP,n,2,286.9,104.17,D,0
0.85479,111.06802,342.9,0.61,0.54,2026-01-18,0637,SNPP,SNPP,n,2,296.34,17.78,D,0
0.84991,111.06562,340.07,0.61,0.54,2026-01-18,0637,SNPP,SNPP,n,2,293.15,12.62,D,0
0.85486,111.06487,339.25,0.61,0.54,2026-01-18,0637,SNPP,SNPP,n,2,293.67,10.33,D,0
1.00229,111.9413,344.14,0.35,0.57,2026-01-18,0637,SNPP,SNPP,n,2,295.36,12.03,D,0
1.0018,111.9381,356.76,0.35,0.57,2026-01-18,0637,SNPP,SNPP,n,2,294.53,10.96,D,0
0.7138,109.54916,356.34,0.48,0.48,2026-01-18,0637,SNPP,SNPP,n,2,288.49,17.25,D,0
0.83625,109.55476,340.09,0.48,0.48,2026-01-18,0637,SNPP,SNPP,n,2,291.31,4.39,D,0
0.83436,109.55643,339.68,0.49,0.48,2026-01-18,0637,SNPP,SNPP,n,2,290.65,6.85,D,0
1.07463,109.10114,349.16,0.46,0.47,2026-01-18,0637,SNPP,SNPP,n,2,281.01,13.69,D,0
1.07897,109.1005,351.12,0.46,0.47,2026-01-18,0637,SNPP,SNPP,n,2,284.69,14.27,D,0
1.07833,109.09642,350.82,0.46,0.47,2026-01-18,0637,SNPP,SNPP,n,2,282.28,11.73,D,0
1.08029,109.10065,329.74,0.46,0.47,2026-01-18,0637,SNPP,SNPP,n,2,283.45,5.96,D,0
1.07968,109.09656,344.64,0.46,0.47,2026-01-18,0637,SNPP,SNPP,n,2,280.57,6.42,D,0
1.37246,109.13966,328.26,0.46,0.47,2026-01-18,0637,SNPP,SNPP,n,2,296.64,3.6,D,0
1.95883,109.5528,340.33,0.5,0.49,2026-01-18,0637,SNPP,SNPP,n,2,297.31,7.3,D,0
1.95815,109.54832,339.01,0.5,0.49,2026-01-18,0637,SNPP,SNPP,n,2,297.11,4.83,D,0
0.94373,99.94276,326.64,0.46,0.39,2026-01-18,0637,SNPP,SNPP,n,2,297.43,2.43,D,0
0.8472,99.11134,329.65,0.51,0.41,2026-01-18,0637,SNPP,SNPP,n,2,289.69,3.63,D,0
1.16721,98.94219,336.44,0.52,0.41,2026-01-18,0637,SNPP,SNPP,n,2,292.29,3.9,D,0
1.29224,99.5211,329.94,0.48,0.4,2026-01-18,0637,SNPP,SNPP,n,2,298.18,4.63,D,0
1.41037,97.28821,334.42,0.43,0.46,2026-01-18,0637,SNPP,SNPP,n,2,276.99,6.07,D,0
1.89253,99.80922,346.81,0.46,0.39,2026-01-18,0637,SNPP,SNPP,n,2,280.3,22.92,D,0
1.99181,99.7776,330.69,0.46,0.39,2026-01-18,0637,SNPP,SNPP,n,2,284.65,5.04,D,0
2.10441,98.31178,326.41,0.55,0.43,2026-01-18,0637,SNPP,SNPP,n,2,297.27,2.4,D,0
3.84729,108.28224,343.54,0.44,0.46,2026-01-18,0638,SNPP,SNPP,n,2,299.4,6.33,D,0
2.36828,98.08435,336.02,0.56,0.43,2026-01-18,0638,SNPP,SNPP,n,2,297.12,9.85,D,0
2.41333,98.11365,346.84,0.56,0.43,2026-01-18,0638,SNPP,SNPP,n,2,298.83,51.85,D,0
2.4173,98.11319,335.68,0.56,0.43,2026-01-18,0638,SNPP,SNPP,n,2,292.01,7.7,D,0
2.4665,98.07211,327.36,0.56,0.43,2026-01-18,0638,SNPP,SNPP,n,2,289.82,4.47,D,0
4.09349,108.08984,340.35,0.43,0.46,2026-01-18,0638,SNPP,SNPP,n,2,298.72,6.63,D,0
4.10172,108.11649,330.97,0.44,0.46,2026-01-18,0638,SNPP,SNPP,n,2,297.6,2.92,D,0
2.7645,97.9612,325.42,0.56,0.43,2026-01-18,0638,SNPP,SNPP,n,2,290.6,2.95,D,0
2.81342,97.64062,329.14,0.39,0.44,2026-01-18,0638,SNPP,SNPP,n,2,295.12,3.37,D,0
2.83285,97.68456,327.21,0.39,0.44,2026-01-18,0638,SNPP,SNPP,n,2,294.3,3.93,D,0
2.83229,97.68105,336.73,0.39,0.44,2026-01-18,0638,SNPP,SNPP,n,2,296.56,4.84,D,0
2.91538,98.02583,334.15,0.56,0.43,2026-01-18,0638,SNPP,SNPP,n,2,293.92,6.35,D,0
2.89704,97.8047,344.7,0.38,0.43,2026-01-18,0638,SNPP,SNPP,n,2,296.38,5.01,D,0
3.09257,98.18941,332.28,0.54,0.42,2026-01-18,0638,SNPP,SNPP,n,2,291.56,2.19,D,0
3.09368,98.19174,332.84,0.54,0.42,2026-01-18,0638,SNPP,SNPP,n,2,290.23,5.33,D,0
3.15489,98.27676,328.27,0.53,0.42,2026-01-18,0638,SNPP,SNPP,n,2,296.65,4.25,D,0
3.42321,97.87523,335.24,0.56,0.43,2026-01-18,0638,SNPP,SNPP,n,2,299.12,4.86,D,0
3.83765,97.53132,326.22,0.39,0.44,2026-01-18,0638,SNPP,SNPP,n,2,294.03,2.58,D,0
3.82501,96.63408,338.07,0.44,0.46,2026-01-18,0638,SNPP,SNPP,n,2,298.07,3.28,D,0
3.82927,96.63341,334.69,0.44,0.46,2026-01-18,0638,SNPP,SNPP,n,2,298.34,3.28,D,0
4.14769,96.27353,329.68,0.46,0.47,2026-01-18,0638,SNPP,SNPP,n,2,297.47,1.26,D,0
4.18821,96.19077,330.07,0.46,0.47,2026-01-18,0638,SNPP,SNPP,n,2,298.38,1.76,D,0
4.19253,96.10794,327.62,0.47,0.48,2026-01-18,0638,SNPP,SNPP,n,2,299.63,8.88,D,0
4.19184,96.10371,354.97,0.47,0.48,2026-01-18,0638,SNPP,SNPP,n,2,308.61,19.97,D,0
4.19692,96.10726,343.29,0.47,0.48,2026-01-18,0638,SNPP,SNPP,n,2,304.39,11.69,D,0
4.19623,96.10303,347.02,0.47,0.48,2026-01-18,0638,SNPP,SNPP,n,2,303.28,12.9,D,0
4.20131,96.10661,334.12,0.47,0.48,2026-01-18,0638,SNPP,SNPP,n,2,300.72,11.69,D,0
4.30912,96.33331,333.63,0.45,0.47,2026-01-18,0638,SNPP,SNPP,n,2,302.45,6.2,D,0
4.30617,96.33007,331.4,0.45,0.47,2026-01-18,0638,SNPP,SNPP,n,2,298.26,5.95,D,0
4.32045,96.33615,327.51,0.45,0.47,2026-01-18,0638,SNPP,SNPP,l,2,300.12,3.17,D,0
4.38666,96.00418,326.84,0.47,0.48,2026-01-18,0638,SNPP,SNPP,n,2,298.38,2.27,D,0
4.42586,95.88284,339.67,0.48,0.48,2026-01-18,0638,SNPP,SNPP,n,2,298.48,4.75,D,0
4.44125,95.89368,337.74,0.48,0.48,2026-01-18,0638,SNPP,SNPP,n,2,298.86,8.16,D,0
4.4443,95.88425,332.24,0.48,0.48,2026-01-18,0638,SNPP,SNPP,n,2,299.29,4.59,D,0
4.44285,95.88222,329.13,0.48,0.48,2026-01-18,0638,SNPP,SNPP,n,2,298.68,2.24,D,0
4.53132,95.80984,344.75,0.49,0.48,2026-01-18,0638,SNPP,SNPP,n,2,300.87,9.86,D,0
4.53384,95.81023,339.78,0.49,0.48,2026-01-18,0638,SNPP,SNPP,n,2,297.61,6.32,D,0
4.53311,95.80588,328.71,0.49,0.48,2026-01-18,0638,SNPP,SNPP,n,2,299.93,3.53,D,0
4.87526,95.41425,343.58,0.51,0.49,2026-01-18,0638,SNPP,SNPP,n,2,300.7,10.1,D,0
5.06091,95.37375,341.49,0.51,0.49,2026-01-18,0638,SNPP,SNPP,n,2,297.67,9.81,D,0
-0.99771,134.02159,301.39,0.39,0.59,2026-01-18,1556,SNPP,SNPP,n,2,286.78,1.5,N,2
-0.99756,134.0218,301.55,0.39,0.59,2026-01-18,1556,SNPP,SNPP,n,2,286.54,0.91,N,2
2.78175,125.41014,301.1,0.48,0.48,2026-01-18,1735,SNPP,SNPP,n,2,278.92,0.76,N,1
0.51167,127.89423,315.03,0.38,0.59,2026-01-18,1736,SNPP,SNPP,n,2,290.34,2.24,N,2
0.51112,127.89765,304.79,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,290.04,1.04,N,2
0.49217,127.98074,309.56,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,290.84,1.84,N,2
0.49157,127.98447,305.6,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,290.91,1.84,N,2
0.48539,127.98784,323.26,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,292.09,3.38,N,2
0.48482,127.99141,326.19,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,292.83,3.38,N,2
0.48315,128.00175,320.73,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,291.44,3.13,N,2
0.48722,127.97652,308.12,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,291.32,2.1,N,2
0.48599,127.98412,317.59,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,291.98,1.84,N,2
0.48427,127.99485,310.52,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,290.89,1.9,N,2
0.4837,127.99836,308.95,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,291.07,1.9,N,2
0.47929,127.99074,311.97,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,290.99,2.84,N,2
1.60844,117.1986,304.47,0.4,0.37,2026-01-18,1736,SNPP,SNPP,n,2,292.15,0.45,N,0
0.62051,120.73328,326.54,0.42,0.38,2026-01-18,1736,SNPP,SNPP,n,2,291.95,3.03,N,0
0.3429,120.21194,308.59,0.41,0.37,2026-01-18,1736,SNPP,SNPP,n,2,293.5,1.45,N,0
0.70346,117.46438,313.12,0.39,0.36,2026-01-18,1736,SNPP,SNPP,n,2,291.62,1.67,N,0
0.69004,117.54884,307.33,0.39,0.36,2026-01-18,1736,SNPP,SNPP,n,2,289.85,1.13,N,2
0.68948,117.55236,306.62,0.39,0.36,2026-01-18,1736,SNPP,SNPP,n,2,289.31,0.91,N,2
0.68892,117.55588,306.02,0.39,0.36,2026-01-18,1736,SNPP,SNPP,n,2,288.96,0.91,N,2
0.68445,117.56238,308.7,0.39,0.36,2026-01-18,1736,SNPP,SNPP,n,2,289.43,1.25,N,2
0.67719,117.56487,308.82,0.39,0.36,2026-01-18,1736,SNPP,SNPP,n,2,290.32,1.57,N,2
0.67384,117.56433,307.33,0.39,0.36,2026-01-18,1736,SNPP,SNPP,n,2,289.85,1.06,N,2
0.68611,117.46528,305.21,0.39,0.36,2026-01-18,1736,SNPP,SNPP,n,2,291.08,1.28,N,2
-1.4577,127.43561,350.77,0.38,0.59,2026-01-18,1736,SNPP,SNPP,n,2,290.98,5.77,N,2
-1.56356,127.42692,305.55,0.38,0.59,2026-01-18,1736,SNPP,SNPP,n,2,289.89,1.25,N,2
-1.56952,127.42928,313.31,0.38,0.59,2026-01-18,1736,SNPP,SNPP,n,2,290.23,2.1,N,2
1.08015,109.0947,310.34,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,278.45,1.52,N,0
1.0796,109.0983,313.84,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,279.79,1.49,N,0
1.07464,109.09383,300.7,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,279.85,1.52,N,0
1.07408,109.09743,301.49,0.39,0.59,2026-01-18,1736,SNPP,SNPP,n,2,280.24,1.49,N,0
-0.7092,117.06365,320.3,0.39,0.37,2026-01-18,1737,SNPP,SNPP,n,2,281.43,2.11,N,2
0.42493,109.04369,296.91,0.39,0.59,2026-01-18,1737,SNPP,SNPP,n,2,273.01,1.54,N,0
0.42054,109.03573,297.92,0.39,0.59,2026-01-18,1737,SNPP,SNPP,n,2,271.8,1.17,N,0
0.42051,109.03694,297.92,0.39,0.59,2026-01-18,1737,SNPP,SNPP,n,2,272.48,0.78,N,0
-1.23934,116.81718,317.21,0.4,0.37,2026-01-18,1737,SNPP,SNPP,n,2,282.86,1.03,N,0
-1.24272,116.81664,310.06,0.4,0.37,2026-01-18,1737,SNPP,SNPP,n,2,283,1.03,N,3
-1.2464,116.81279,334.04,0.4,0.37,2026-01-18,1737,SNPP,SNPP,n,2,284.04,3.63,N,3
-0.09752,109.45805,318.45,0.36,0.57,2026-01-18,1737,SNPP,SNPP,n,2,287.47,2.11,N,0
-0.08662,109.3223,296.38,0.36,0.58,2026-01-18,1737,SNPP,SNPP,n,2,276.56,0.67,N,0
-0.14771,109.36322,301.33,0.36,0.57,2026-01-18,1737,SNPP,SNPP,n,2,289.07,0.42,N,0
-0.18234,109.41107,301.14,0.36,0.57,2026-01-18,1737,SNPP,SNPP,n,2,287.77,0.36,N,0
-0.18663,109.41196,322.35,0.36,0.57,2026-01-18,1737,SNPP,SNPP,n,2,289.8,2.35,N,0
-0.1861,109.40872,305.7,0.36,0.57,2026-01-18,1737,SNPP,SNPP,n,2,288.69,2.36,N,0
-0.25576,109.31406,304.03,0.36,0.57,2026-01-18,1737,SNPP,SNPP,n,2,288.78,1.17,N,0
-0.32647,109.48218,314.49,0.35,0.57,2026-01-18,1737,SNPP,SNPP,n,2,280.53,1.27,N,0
-0.34463,109.5283,297.69,0.35,0.57,2026-01-18,1737,SNPP,SNPP,n,2,270.23,0.85,N,0
-0.34513,109.53142,308.76,0.35,0.57,2026-01-18,1737,SNPP,SNPP,n,2,272.4,1.29,N,0
-3.33262,104.35726,303.78,0.69,0.74,2026-01-18,1738,SNPP,SNPP,n,2,262.19,3.81,N,0
-6.54653,108.09456,306.6,0.35,0.56,2026-01-18,1739,SNPP,SNPP,n,2,265.99,0.68,N,2
-7.36319,110.30176,310.67,0.48,0.48,2026-01-18,1739,SNPP,SNPP,n,2,282.46,2.14,N,0
-7.5486,110.43639,295.09,0.47,0.47,2026-01-18,1739,SNPP,SNPP,n,2,282.03,1.12,N,1
-7.7043,108.99377,301.09,0.57,0.52,2026-01-18,1739,SNPP,SNPP,n,2,266.48,1.16,N,2
